t	pi	freq
187975	0	0
188000	0	0
188025	0.00039992	0.0002
188050	0.00039992	0.0002
188075	0	0
188100	0	0
188125	0	0
188150	0	0
188175	0	0
188200	0	0
188225	0.00039992	0.0002
188250	0	0
188275	0	0
188300	0.00019998	0.0001
188325	0.00079968	0.0004
188350	0	0
188375	0.00039992	0.0002
188400	0	0
188425	0.00039992	0.0002
188450	0	0
188475	0	0
188500	0	0
188525	0	0
188550	0	0
188575	0.00019998	0.0001
188600	0	0
188625	0	0
188650	0	0
188675	0	0
188700	0	0
188725	0	0
188750	0	0
188775	0.00039992	0.0002
188800	0	0
188825	0	0
188850	0	0
188875	0	0
188900	0.00059982	0.0003
188925	0.00019998	0.0001
188950	0	0
188975	0	0
189000	0	0
189025	0	0
189050	0	0
189075	0	0
189100	0.00019998	0.0001
189125	0.00079968	0.0004
189150	0	0
189175	0	0
189200	0	0
189225	0	0
189250	0	0
189275	0	0
189300	0.00019998	0.0001
189325	0	0
189350	0	0
189375	0	0
189400	0	0
189425	0	0
189450	0	0
189475	0.0009995	0.0005
189500	0	0
189525	0	0
189550	0	0
189575	0	0
189600	0.00019998	0.0001
189625	0	0
189650	0	0
189675	0	0
189700	0	0
189725	0	0
189750	0	0
189775	0	0
189800	0	0
189825	0.00019998	0.0001
189850	0	0
189875	0	0
189900	0	0
189925	0	0
189950	0	0
189975	0	0
190000	0.00039992	0.0002
190025	0	0
190050	0	0
190075	0	0
190100	0.0009995	0.0005
190125	0	0
190150	0	0
190175	0.00019998	0.0001
190200	0	0
190225	0	0
190250	0.00019998	0.0001
190275	0	0
190300	0	0
190325	0	0
190350	0	0
190375	0	0
190400	0	0
190425	0	0
190450	0	0
190475	0	0
190500	0	0
190525	0	0
190550	0	0
190575	0	0
190600	0	0
190625	0.00119928	0.0006
190650	0.00019998	0.0001
190675	0	0
190700	0.00039992	0.0002
190725	0	0
190750	0	0
190775	0	0
190800	0	0
190825	0.00059982	0.0003
190850	0.00059982	0.0003
190875	0	0
190900	0	0
190925	0	0
190950	0.00019998	0.0001
190975	0	0
191000	0.00019998	0.0001
191025	0	0
191050	0	0
191075	0	0
191100	0.00179838	0.0009
191125	0	0
191150	0.00039992	0.0002
191175	0.00019998	0.0001
191200	0.00019998	0.0001
191225	0.00019998	0.0001
191250	0.00019998	0.0001
191275	0.00039992	0.0002
191300	0	0
191325	0	0
191350	0	0
191375	0	0
191400	0	0
191425	0	0
191450	0	0
191475	0	0
191500	0.00019998	0.0001
191525	0	0
191550	0	0
191575	0	0
191600	0.00059982	0.0003
191625	0.00039992	0.0002
191650	0.00019998	0.0001
191675	0	0
191700	0	0
191725	0.00019998	0.0001
191750	0	0
191775	0	0
191800	0	0
191825	0	0
191850	0	0
191875	0	0
191900	0	0
191925	0.00219758	0.0011
191950	0	0
191975	0	0
192000	0.00019998	0.0001
192025	0	0
192050	0.00019998	0.0001
192075	0	0
192100	0	0
192125	0.00019998	0.0001
192150	0	0
192175	0	0
192200	0	0
192225	0.00019998	0.0001
192250	0.00019998	0.0001
192275	0	0
192300	0.00059982	0.0003
192325	0	0
192350	0	0
192375	0	0
192400	0	0
192425	0	0
192450	0.00059982	0.0003
192475	0	0
192500	0	0
192525	0	0
192550	0.00079968	0.0004
192575	0	0
192600	0.00019998	0.0001
192625	0.00119928	0.0006
192650	0.00019998	0.0001
192675	0	0
192700	0	0
192725	0.00019998	0.0001
192750	0	0
192775	0	0
192800	0	0
192825	0	0
192850	0	0
192875	0	0
192900	0	0
192925	0	0
192950	0	0
192975	0.00019998	0.0001
193000	0	0
193025	0	0
193050	0	0
193075	0	0
193100	0	0
193125	0.00019998	0.0001
193150	0.00219758	0.0011
193175	0	0
193200	0.00039992	0.0002
193225	0	0
193250	0	0
193275	0	0
193300	0.00059982	0.0003
193325	0	0
193350	0	0
193375	0.00019998	0.0001
193400	0	0
193425	0	0
193450	0.00039992	0.0002
193475	0.00019998	0.0001
193500	0	0
193525	0	0
193550	0	0
193575	0.00019998	0.0001
193600	0	0
193625	0	0
193650	0	0
193675	0	0
193700	0	0
193725	0	0
193750	0	0
193775	0	0
193800	0.00079968	0.0004
193825	0	0
193850	0	0
193875	0	0
193900	0	0
193925	0	0
193950	0	0
193975	0.0009995	0.0005
194000	0	0
194025	0	0
194050	0.00019998	0.0001
194075	0.00019998	0.0001
194100	0	0
194125	0	0
194150	0	0
194175	0.00059982	0.0003
194200	0	0
194225	0.00019998	0.0001
194250	0	0
194275	0	0
194300	0	0
194325	0.00039992	0.0002
194350	0	0
194375	0.00079968	0.0004
194400	0	0
194425	0	0
194450	0	0
194475	0	0
194500	0	0
194525	0	0
194550	0	0
194575	0.00019998	0.0001
194600	0.00079968	0.0004
194625	0.00059982	0.0003
194650	0	0
194675	0	0
194700	0	0
194725	0.00119928	0.0006
194750	0	0
194775	0.00039992	0.0002
194800	0	0
194825	0	0
194850	0	0
194875	0	0
194900	0	0
194925	0	0
194950	0.00039992	0.0002
194975	0	0
195000	0	0
195025	0	0
195050	0.0009995	0.0005
195075	0	0
195100	0	0
195125	0	0
195150	0	0
195175	0	0
195200	0	0
195225	0	0
195250	0	0
195275	0.00039992	0.0002
195300	0	0
195325	0	0
195350	0.00039992	0.0002
195375	0	0
195400	0	0
195425	0	0
195450	0	0
195475	0.00059982	0.0003
195500	0.00079968	0.0004
195525	0	0
195550	0	0
195575	0	0
195600	0	0
195625	0.00039992	0.0002
195650	0	0
195675	0	0
195700	0	0
195725	0	0
195750	0.00019998	0.0001
195775	0.00079968	0.0004
195800	0.00059982	0.0003
195825	0	0
195850	0.00019998	0.0001
195875	0	0
195900	0	0
195925	0	0
195950	0	0
195975	0	0
196000	0	0
196025	0	0
196050	0.00039992	0.0002
196075	0	0
196100	0	0
196125	0	0
196150	0	0
196175	0.00019998	0.0001
196200	0	0
196225	0	0
196250	0.00019998	0.0001
196275	0.00039992	0.0002
196300	0	0
196325	0	0
196350	0	0
196375	0.00019998	0.0001
196400	0.00039992	0.0002
196425	0	0
196450	0	0
196475	0	0
196500	0	0
196525	0.00019998	0.0001
196550	0.00019998	0.0001
196575	0.00039992	0.0002
196600	0.00079968	0.0004
196625	0	0
196650	0	0
196675	0	0
196700	0	0
196725	0.00059982	0.0003
196750	0.00039992	0.0002
196775	0	0
196800	0	0
196825	0	0
196850	0	0
196875	0	0
196900	0	0
196925	0.00039992	0.0002
196950	0	0
196975	0	0
197000	0.00019998	0.0001
197025	0.00019998	0.0001
197050	0	0
197075	0	0
197100	0	0
197125	0	0
197150	0	0
197175	0	0
197200	0	0
197225	0.00019998	0.0001
197250	0.00019998	0.0001
197275	0	0
197300	0	0
197325	0.00019998	0.0001
197350	0	0
197375	0.00059982	0.0003
197400	0	0
197425	0	0
197450	0	0
197475	0.00059982	0.0003
197500	0	0
197525	0.00039992	0.0002
197550	0	0
197575	0	0
197600	0.00019998	0.0001
197625	0.00119928	0.0006
197650	0.00059982	0.0003
197675	0.00039992	0.0002
197700	0	0
197725	0.00039992	0.0002
197750	0	0
197775	0.00019998	0.0001
197800	0	0
197825	0	0
197850	0	0
197875	0	0
197900	0	0
197925	0	0
197950	0.00019998	0.0001
197975	0.0009995	0.0005
198000	0.00019998	0.0001
198025	0	0
198050	0.00039992	0.0002
198075	0.00019998	0.0001
198100	0.00039992	0.0002
198125	0	0
198150	0.00059982	0.0003
198175	0.00119928	0.0006
198200	0	0
198225	0.00159872	0.0008
198250	0	0
198275	0	0
198300	0.0009995	0.0005
198325	0	0
198350	0	0
198375	0.00019998	0.0001
198400	0	0
198425	0	0
198450	0.00039992	0.0002
198475	0	0
198500	0	0
198525	0	0
198550	0	0
198575	0	0
198600	0.00039992	0.0002
198625	0	0
198650	0	0
198675	0	0
198700	0	0
198725	0	0
198750	0	0
198775	0	0
198800	0	0
198825	0	0
198850	0	0
198875	0	0
198900	0	0
198925	0.00019998	0.0001
198950	0	0
198975	0	0
199000	0	0
199025	0	0
199050	0.00019998	0.0001
199075	0.00019998	0.0001
199100	0	0
199125	0.00019998	0.0001
199150	0	0
199175	0	0
199200	0	0
199225	0	0
199250	0	0
199275	0.00039992	0.0002
199300	0	0
199325	0.00019998	0.0001
199350	0	0
199375	0	0
199400	0	0
199425	0	0
199450	0.00059982	0.0003
199475	0	0
199500	0	0
199525	0	0
199550	0	0
199575	0	0
199600	0.00039992	0.0002
199625	0.00019998	0.0001
199650	0.00019998	0.0001
199675	0.00019998	0.0001
199700	0.00079968	0.0004
199725	0	0
199750	0.00019998	0.0001
199775	0	0
199800	0.00019998	0.0001
199825	0	0
199850	0.00019998	0.0001
199875	0	0
199900	0	0
199925	0	0
199950	0	0
199975	0.00019998	0.0001
200000	0	0
200025	0	0
200050	0	0
200075	0	0
200100	0.0009995	0.0005
200125	0	0
200150	0	0
200175	0.00319488	0.0016
200200	0	0
200225	0	0
200250	0.00019998	0.0001
200275	0.00019998	0.0001
200300	0.00019998	0.0001
200325	0	0
200350	0	0
200375	0	0
200400	0	0
200425	0	0
200450	0.00139902	0.0007
200475	0	0
200500	0.00059982	0.0003
200525	0	0
200550	0	0
200575	0.00139902	0.0007
200600	0	0
200625	0	0
200650	0	0
200675	0.00059982	0.0003
200700	0.00019998	0.0001
200725	0.00039992	0.0002
200750	0	0
200775	0	0
200800	0	0
200825	0	0
200850	0.00059982	0.0003
200875	0	0
200900	0	0
200925	0.00039992	0.0002
200950	0	0
200975	0.00019998	0.0001
201000	0	0
201025	0.00039992	0.0002
201050	0	0
201075	0	0
201100	0	0
201125	0.001998	0.001
201150	0	0
201175	0	0
201200	0	0
201225	0	0
201250	0.00019998	0.0001
201275	0	0
201300	0	0
201325	0	0
201350	0	0
201375	0	0
201400	0	0
201425	0	0
201450	0.00019998	0.0001
201475	0.00119928	0.0006
201500	0.00039992	0.0002
201525	0	0
201550	0	0
201575	0	0
201600	0.00079968	0.0004
201625	0.00119928	0.0006
201650	0	0
201675	0.00039992	0.0002
201700	0	0
201725	0	0
201750	0	0
201775	0	0
201800	0.00059982	0.0003
201825	0.00039992	0.0002
201850	0.00039992	0.0002
201875	0	0
201900	0	0
201925	0	0
201950	0	0
201975	0	0
202000	0	0
202025	0	0
202050	0	0
202075	0	0
202100	0	0
202125	0.00019998	0.0001
202150	0.00019998	0.0001
202175	0	0
202200	0	0
202225	0	0
202250	0	0
202275	0.00019998	0.0001
202300	0	0
202325	0	0
202350	0	0
202375	0	0
202400	0	0
202425	0	0
202450	0.00119928	0.0006
202475	0	0
202500	0	0
202525	0.00119928	0.0006
202550	0	0
202575	0	0
202600	0	0
202625	0	0
202650	0	0
202675	0.00019998	0.0001
202700	0.00019998	0.0001
202725	0	0
202750	0	0
202775	0.00059982	0.0003
202800	0	0
202825	0	0
202850	0	0
202875	0	0
202900	0	0
202925	0	0
202950	0.00039992	0.0002
202975	0	0
203000	0	0
203025	0	0
203050	0.00039992	0.0002
203075	0	0
203100	0.00119928	0.0006
203125	0.00019998	0.0001
203150	0	0
203175	0	0
203200	0	0
203225	0	0
203250	0.0009995	0.0005
203275	0	0
203300	0	0
203325	0	0
203350	0	0
203375	0	0
203400	0.00039992	0.0002
203425	0	0
203450	0	0
203475	0.00019998	0.0001
203500	0	0
203525	0	0
203550	0	0
203575	0	0
203600	0	0
203625	0	0
203650	0	0
203675	0.00059982	0.0003
203700	0	0
203725	0	0
203750	0.00019998	0.0001
203775	0	0
203800	0	0
203825	0	0
203850	0	0
203875	0	0
203900	0.00019998	0.0001
203925	0.00059982	0.0003
203950	0	0
203975	0	0
204000	0	0
204025	0	0
204050	0	0
204075	0.00019998	0.0001
204100	0	0
204125	0.00019998	0.0001
204150	0	0
204175	0	0
204200	0	0
204225	0	0
204250	0	0
204275	0	0
204300	0.00019998	0.0001
204325	0.00059982	0.0003
204350	0	0
204375	0.00039992	0.0002
204400	0	0
204425	0	0
204450	0.00039992	0.0002
204475	0	0
204500	0	0
204525	0	0
204550	0	0
204575	0	0
204600	0.00039992	0.0002
204625	0	0
204650	0	0
204675	0	0
204700	0	0
204725	0	0
204750	0	0
204775	0	0
204800	0.00019998	0.0001
204825	0	0
204850	0	0
204875	0	0
204900	0	0
204925	0	0
204950	0.00039992	0.0002
204975	0	0
205000	0	0
205025	0	0
205050	0	0
205075	0.00019998	0.0001
205100	0	0
205125	0	0
205150	0.00039992	0.0002
205175	0.00119928	0.0006
205200	0.00059982	0.0003
205225	0	0
205250	0.00039992	0.0002
205275	0	0
205300	0	0
205325	0	0
205350	0	0
205375	0.00019998	0.0001
205400	0	0
205425	0.00019998	0.0001
205450	0	0
205475	0.00059982	0.0003
205500	0	0
205525	0	0
205550	0	0
205575	0	0
205600	0	0
205625	0	0
205650	0.00059982	0.0003
205675	0	0
205700	0	0
205725	0	0
205750	0.00039992	0.0002
205775	0	0
205800	0	0
205825	0	0
205850	0	0
205875	0	0
205900	0	0
205925	0	0
205950	0	0
205975	0	0
206000	0	0
206025	0	0
206050	0	0
206075	0	0
206100	0	0
206125	0	0
206150	0	0
206175	0	0
206200	0	0
206225	0	0
206250	0.00079968	0.0004
206275	0	0
206300	0	0
206325	0	0
206350	0.00059982	0.0003
206375	0.00039992	0.0002
206400	0.00039992	0.0002
206425	0.00079968	0.0004
206450	0	0
206475	0.00019998	0.0001
206500	0	0
206525	0	0
206550	0	0
206575	0	0
206600	0.00019998	0.0001
206625	0.00019998	0.0001
206650	0	0
206675	0	0
206700	0	0
206725	0	0
206750	0.00079968	0.0004
206775	0	0
206800	0	0
206825	0	0
206850	0	0
206875	0.00039992	0.0002
206900	0	0
206925	0	0
206950	0	0
206975	0	0
207000	0.00039992	0.0002
207025	0	0
207050	0	0
207075	0	0
207100	0	0
207125	0	0
207150	0.00019998	0.0001
207175	0	0
207200	0	0
207225	0	0
207250	0	0
207275	0	0
207300	0	0
207325	0	0
207350	0.00019998	0.0001
207375	0	0
207400	0	0
207425	0.00119928	0.0006
207450	0.00039992	0.0002
207475	0	0
207500	0	0
207525	0	0
207550	0	0
207575	0	0
207600	0	0
207625	0	0
207650	0	0
207675	0	0
207700	0	0
207725	0	0
207750	0.00119928	0.0006
207775	0.00059982	0.0003
207800	0.00159872	0.0008
207825	0.00059982	0.0003
207850	0	0
207875	0	0
207900	0.00019998	0.0001
207925	0	0
207950	0	0
207975	0	0
208000	0	0
208025	0	0
208050	0	0
208075	0	0
208100	0	0
208125	0	0
208150	0.00119928	0.0006
208175	0.0009995	0.0005
208200	0	0
208225	0.00059982	0.0003
208250	0.00019998	0.0001
208275	0	0
208300	0.00019998	0.0001
208325	0	0
208350	0	0
208375	0	0
208400	0	0
208425	0	0
208450	0	0
208475	0	0
208500	0	0
208525	0	0
208550	0	0
208575	0.00019998	0.0001
208600	0	0
208625	0	0
208650	0.00059982	0.0003
208675	0	0
208700	0	0
208725	0	0
208750	0	0
208775	0.00019998	0.0001
208800	0	0
208825	0.00019998	0.0001
208850	0	0
208875	0	0
208900	0	0
208925	0	0
208950	0	0
208975	0.00039992	0.0002
209000	0	0
209025	0	0
209050	0.00039992	0.0002
209075	0	0
209100	0.00059982	0.0003
209125	0	0
209150	0.00059982	0.0003
209175	0.00039992	0.0002
209200	0	0
209225	0	0
209250	0.00159872	0.0008
209275	0	0
209300	0	0
209325	0	0
209350	0	0
209375	0	0
209400	0.0009995	0.0005
209425	0	0
209450	0.00039992	0.0002
209475	0	0
209500	0.00019998	0.0001
209525	0.00059982	0.0003
209550	0	0
209575	0	0
209600	0.00039992	0.0002
209625	0	0
209650	0	0
209675	0	0
209700	0	0
209725	0	0
209750	0	0
209775	0.00039992	0.0002
209800	0	0
209825	0	0
209850	0	0
209875	0	0
209900	0.00039992	0.0002
209925	0	0
209950	0.00059982	0.0003
209975	0	0
210000	0.00059982	0.0003
210025	0.00079968	0.0004
210050	0	0
210075	0.00019998	0.0001
210100	0	0
210125	0.00019998	0.0001
210150	0	0
210175	0.0009995	0.0005
210200	0	0
210225	0.00019998	0.0001
210250	0	0
210275	0	0
210300	0	0
210325	0.00019998	0.0001
210350	0	0
210375	0	0
210400	0	0
210425	0.00019998	0.0001
210450	0	0
210475	0	0
210500	0.00019998	0.0001
210525	0	0
210550	0	0
210575	0.00079968	0.0004
210600	0.00019998	0.0001
210625	0.00079968	0.0004
210650	0.00019998	0.0001
210675	0	0
210700	0.00039992	0.0002
210725	0	0
210750	0	0
210775	0	0
210800	0.00019998	0.0001
210825	0.00019998	0.0001
210850	0.0009995	0.0005
210875	0	0
210900	0	0
210925	0	0
210950	0	0
210975	0	0
211000	0	0
211025	0	0
211050	0	0
211075	0.00079968	0.0004
211100	0	0
211125	0	0
211150	0.00059982	0.0003
211175	0.00079968	0.0004
211200	0.0009995	0.0005
211225	0.00039992	0.0002
211250	0	0
211275	0	0
211300	0	0
211325	0	0
211350	0.00039992	0.0002
211375	0.00039992	0.0002
211400	0	0
211425	0.00039992	0.0002
211450	0	0
211475	0	0
211500	0	0
211525	0	0
211550	0	0
211575	0.00019998	0.0001
211600	0	0
211625	0.00119928	0.0006
211650	0	0
211675	0	0
211700	0	0
211725	0.00019998	0.0001
211750	0	0
211775	0	0
211800	0	0
211825	0.00079968	0.0004
211850	0	0
211875	0	0
211900	0	0
211925	0	0
211950	0.00019998	0.0001
211975	0	0
212000	0	0
212025	0.00039992	0.0002
212050	0	0
212075	0	0
212100	0	0
212125	0	0
212150	0	0
212175	0	0
212200	0.00059982	0.0003
212225	0	0
212250	0	0
212275	0	0
212300	0.00019998	0.0001
212325	0.00059982	0.0003
212350	0	0
212375	0	0
212400	0	0
212425	0	0
212450	0	0
212475	0	0
212500	0.00019998	0.0001
212525	0.00019998	0.0001
212550	0	0
212575	0.00019998	0.0001
212600	0.00019998	0.0001
212625	0	0
212650	0.00039992	0.0002
212675	0	0
212700	0.00019998	0.0001
212725	0	0
212750	0	0
212775	0	0
212800	0.00019998	0.0001
212825	0	0
212850	0.00079968	0.0004
212875	0	0
212900	0	0
212925	0.00059982	0.0003
212950	0	0
212975	0	0
213000	0	0
213025	0	0
213050	0	0
213075	0	0
213100	0	0
213125	0	0
213150	0	0
213175	0.00119928	0.0006
213200	0	0
213225	0.00019998	0.0001
213250	0.00079968	0.0004
213275	0	0
213300	0.00059982	0.0003
213325	0.00059982	0.0003
213350	0.00019998	0.0001
213375	0.00059982	0.0003
213400	0	0
213425	0.00039992	0.0002
213450	0.00019998	0.0001
213475	0	0
213500	0	0
213525	0.00019998	0.0001
213550	0	0
213575	0.00039992	0.0002
213600	0	0
213625	0.00019998	0.0001
213650	0.00039992	0.0002
213675	0	0
213700	0	0
213725	0	0
213750	0	0
213775	0	0
213800	0	0
213825	0	0
213850	0	0
213875	0	0
213900	0	0
213925	0.00119928	0.0006
213950	0.00059982	0.0003
213975	0	0
214000	0	0
214025	0	0
214050	0	0
214075	0	0
214100	0	0
214125	0	0
214150	0	0
214175	0	0
214200	0.00019998	0.0001
214225	0	0
214250	0	0
214275	0	0
214300	0	0
214325	0	0
214350	0	0
214375	0	0
214400	0.00019998	0.0001
214425	0	0
214450	0	0
214475	0.00019998	0.0001
214500	0	0
214525	0	0
214550	0	0
214575	0	0
214600	0.0009995	0.0005
214625	0.0009995	0.0005
214650	0.00019998	0.0001
214675	0	0
214700	0	0
214725	0	0
214750	0	0
214775	0.00039992	0.0002
214800	0	0
214825	0	0
214850	0	0
214875	0.00039992	0.0002
214900	0	0
214925	0	0
214950	0	0
214975	0.00019998	0.0001
215000	0.00059982	0.0003
215025	0	0
215050	0	0
215075	0.00019998	0.0001
215100	0	0
215125	0	0
215150	0	0
215175	0	0
215200	0	0
215225	0	0
215250	0	0
215275	0	0
215300	0	0
215325	0	0
215350	0	0
215375	0	0
215400	0	0
215425	0.00079968	0.0004
215450	0	0
215475	0	0
215500	0	0
215525	0	0
215550	0	0
215575	0	0
215600	0	0
215625	0	0
215650	0.00039992	0.0002
215675	0	0
215700	0.00019998	0.0001
215725	0.00019998	0.0001
215750	0	0
215775	0.00139902	0.0007
215800	0	0
215825	0.00119928	0.0006
215850	0.001998	0.001
215875	0.00159872	0.0008
215900	0	0
215925	0.00019998	0.0001
215950	0.00019998	0.0001
215975	0	0
216000	0.00039992	0.0002
216025	0.00059982	0.0003
216050	0	0
216075	0	0
216100	0	0
216125	0	0
216150	0	0
216175	0.00019998	0.0001
216200	0	0
216225	0	0
216250	0	0
216275	0	0
216300	0	0
216325	0	0
216350	0	0
216375	0.00019998	0.0001
216400	0.00019998	0.0001
216425	0.0009995	0.0005
216450	0.0009995	0.0005
216475	0	0
216500	0	0
216525	0	0
216550	0	0
216575	0	0
216600	0	0
216625	0.00039992	0.0002
216650	0	0
216675	0	0
216700	0	0
216725	0	0
216750	0.00019998	0.0001
216775	0.00079968	0.0004
216800	0.00079968	0.0004
216825	0	0
216850	0.00019998	0.0001
216875	0	0
216900	0.00019998	0.0001
216925	0	0
216950	0	0
216975	0	0
217000	0	0
217025	0	0
217050	0	0
217075	0.00019998	0.0001
217100	0	0
217125	0.0009995	0.0005
217150	0.00019998	0.0001
217175	0	0
217200	0	0
217225	0	0
217250	0	0
217275	0	0
217300	0.00039992	0.0002
217325	0	0
217350	0	0
217375	0.00059982	0.0003
217400	0.00039992	0.0002
217425	0.00019998	0.0001
217450	0	0
217475	0	0
217500	0	0
217525	0	0
217550	0	0
217575	0.00039992	0.0002
217600	0	0
217625	0	0
217650	0	0
217675	0	0
217700	0.00019998	0.0001
217725	0	0
217750	0	0
217775	0.00019998	0.0001
217800	0	0
217825	0	0
217850	0	0
217875	0	0
217900	0	0
217925	0.00039992	0.0002
217950	0	0
217975	0	0
218000	0.00059982	0.0003
218025	0.00019998	0.0001
218050	0	0
218075	0	0
218100	0.00019998	0.0001
218125	0	0
218150	0	0
218175	0.00059982	0.0003
218200	0	0
218225	0	0
218250	0.00019998	0.0001
218275	0	0
218300	0	0
218325	0.00039992	0.0002
218350	0.00019998	0.0001
218375	0	0
218400	0	0
218425	0.00059982	0.0003
218450	0.00039992	0.0002
218475	0.00019998	0.0001
218500	0	0
218525	0	0
218550	0	0
218575	0	0
218600	0	0
218625	0	0
218650	0	0
218675	0	0
218700	0	0
218725	0	0
218750	0.00019998	0.0001
218775	0	0
218800	0	0
218825	0	0
218850	0	0
218875	0	0
218900	0	0
218925	0.00019998	0.0001
218950	0	0
218975	0.00239712	0.0012
219000	0	0
219025	0.00059982	0.0003
219050	0	0
219075	0	0
219100	0.00039992	0.0002
219125	0	0
219150	0	0
219175	0	0
219200	0	0
219225	0	0
219250	0.00039992	0.0002
219275	0	0
219300	0	0
219325	0	0
219350	0	0
219375	0	0
219400	0.00019998	0.0001
219425	0	0
219450	0	0
219475	0	0
219500	0	0
219525	0.00039992	0.0002
219550	0	0
219575	0	0
219600	0	0
219625	0.00039992	0.0002
219650	0	0
219675	0.00019998	0.0001
219700	0	0
219725	0	0
219750	0	0
219775	0	0
219800	0.00039992	0.0002
219825	0	0
219850	0	0
219875	0	0
219900	0	0
219925	0	0
219950	0	0
219975	0	0
220000	0	0
220025	0	0
220050	0.00019998	0.0001
220075	0	0
220100	0	0
220125	0	0
220150	0.00079968	0.0004
220175	0	0
220200	0	0
220225	0	0
220250	0	0
220275	0	0
220300	0	0
220325	0	0
220350	0	0
220375	0.00059982	0.0003
220400	0	0
220425	0.00059982	0.0003
220450	0	0
220475	0.00019998	0.0001
220500	0	0
220525	0	0
220550	0.00079968	0.0004
220575	0	0
220600	0	0
220625	0	0
220650	0.00059982	0.0003
220675	0	0
220700	0	0
220725	0.00039992	0.0002
220750	0	0
220775	0.00059982	0.0003
220800	0.00039992	0.0002
220825	0	0
220850	0.00039992	0.0002
220875	0	0
220900	0	0
220925	0	0
220950	0.00039992	0.0002
220975	0	0
221000	0	0
221025	0	0
221050	0.00019998	0.0001
221075	0	0
221100	0	0
221125	0.00019998	0.0001
221150	0.00019998	0.0001
221175	0	0
221200	0	0
221225	0	0
221250	0	0
221275	0	0
221300	0	0
221325	0	0
221350	0	0
221375	0.00039992	0.0002
221400	0	0
221425	0.00019998	0.0001
221450	0.00019998	0.0001
221475	0	0
221500	0	0
221525	0.00019998	0.0001
221550	0	0
221575	0	0
221600	0.00039992	0.0002
221625	0	0
221650	0	0
221675	0.00079968	0.0004
221700	0.00019998	0.0001
221725	0	0
221750	0.00119928	0.0006
221775	0	0
221800	0	0
221825	0	0
221850	0	0
221875	0	0
221900	0	0
221925	0	0
221950	0.00019998	0.0001
221975	0.00019998	0.0001
222000	0	0
222025	0	0
222050	0	0
222075	0	0
222100	0	0
222125	0	0
222150	0	0
222175	0	0
222200	0.00039992	0.0002
222225	0.00039992	0.0002
222250	0.00019998	0.0001
222275	0	0
222300	0.00019998	0.0001
222325	0	0
222350	0	0
222375	0	0
222400	0	0
222425	0.00079968	0.0004
222450	0	0
222475	0	0
222500	0	0
222525	0.00019998	0.0001
222550	0	0
222575	0.00039992	0.0002
222600	0.00079968	0.0004
222625	0	0
222650	0.00019998	0.0001
222675	0	0
222700	0	0
222725	0	0
222750	0.00079968	0.0004
222775	0.00019998	0.0001
222800	0.00039992	0.0002
222825	0	0
222850	0	0
222875	0	0
222900	0	0
222925	0	0
222950	0.00059982	0.0003
222975	0	0
223000	0.00039992	0.0002
223025	0	0
223050	0.00119928	0.0006
223075	0	0
223100	0.00039992	0.0002
223125	0.00019998	0.0001
223150	0	0
223175	0.00139902	0.0007
223200	0	0
223225	0.00059982	0.0003
223250	0	0
223275	0	0
223300	0.00019998	0.0001
223325	0	0
223350	0	0
223375	0	0
223400	0	0
223425	0	0
223450	0.00019998	0.0001
223475	0	0
223500	0	0
223525	0	0
223550	0.00039992	0.0002
223575	0	0
223600	0	0
223625	0.00079968	0.0004
223650	0	0
223675	0.00039992	0.0002
223700	0	0
223725	0.00039992	0.0002
223750	0.00079968	0.0004
223775	0	0
223800	0	0
223825	0	0
223850	0.00019998	0.0001
223875	0	0
223900	0	0
223925	0.00059982	0.0003
223950	0.00039992	0.0002
223975	0	0
224000	0	0
224025	0	0
224050	0	0
224075	0	0
224100	0.00039992	0.0002
224125	0	0
224150	0	0
224175	0	0
224200	0	0
224225	0	0
224250	0	0
224275	0	0
224300	0	0
224325	0	0
224350	0.0009995	0.0005
224375	0	0
224400	0.001998	0.001
224425	0.00019998	0.0001
224450	0	0
224475	0	0
224500	0	0
224525	0	0
224550	0.00019998	0.0001
224575	0.00079968	0.0004
224600	0	0
224625	0	0
224650	0	0
224675	0	0
224700	0.00039992	0.0002
224725	0	0
224750	0.00019998	0.0001
224775	0	0
224800	0	0
224825	0.00039992	0.0002
224850	0	0
224875	0.00039992	0.0002
224900	0	0
224925	0	0
224950	0	0
224975	0	0
225000	0	0
225025	0	0
225050	0	0
225075	0.00019998	0.0001
225100	0	0
225125	0	0
225150	0.0009995	0.0005
225175	0.00019998	0.0001
225200	0	0
225225	0	0
225250	0	0
225275	0.00159872	0.0008
225300	0	0
225325	0.00039992	0.0002
225350	0	0
225375	0	0
225400	0	0
225425	0.00039992	0.0002
225450	0	0
225475	0	0
225500	0	0
225525	0	0
225550	0.00039992	0.0002
225575	0	0
225600	0	0
225625	0	0
225650	0	0
225675	0.00039992	0.0002
225700	0.00079968	0.0004
225725	0.00019998	0.0001
225750	0	0
225775	0	0
225800	0.00019998	0.0001
225825	0	0
225850	0	0
225875	0.00039992	0.0002
225900	0.00039992	0.0002
225925	0	0
225950	0	0
225975	0	0
226000	0	0
226025	0	0
226050	0	0
226075	0.00079968	0.0004
226100	0	0
226125	0	0
226150	0	0
226175	0	0
226200	0	0
226225	0	0
226250	0.00059982	0.0003
226275	0	0
226300	0.00039992	0.0002
226325	0	0
226350	0	0
226375	0	0
226400	0	0
226425	0.00039992	0.0002
226450	0	0
226475	0.00019998	0.0001
226500	0.00039992	0.0002
226525	0	0
